id,claim_id,book_name,chunk_id,chapter_id,chunk_pos,time_bucket,retrieval_stage,score_vec,score_lex,score_rerank,score_lex_norm,rank,is_disjoint,run_id
117,117_c01,The Count of Monte Cristo,montecristo_ch001_w0145,ch001,0.093318,EARLY,BM25,,13.371253484552913,,1.0,1,True,run_20260111_012408
117,117_c01,The Count of Monte Cristo,montecristo_ch001_w0876,ch001,0.560469,MID,BM25,,6.574605250860491,,0.3314633264987785,2,True,run_20260111_012408
117,117_c02,The Count of Monte Cristo,montecristo_ch001_w0220,ch001,0.141027,EARLY,BM25,,13.817128590984598,,1.0,1,True,run_20260111_012408
117,117_c02,The Count of Monte Cristo,montecristo_ch001_w0673,ch001,0.429896,MID,BM25,,6.223872235302011,,0.2129248466003575,2,True,run_20260111_012408
6,6_c01,In search of the castaways,castaways_ch001_w0042,ch001,0.090964,EARLY,BM25,,10.421137037964856,,1.0,1,True,run_20260111_012408
6,6_c01,In search of the castaways,castaways_ch001_w0187,ch001,0.403374,MID,BM25,,8.772333000769008,,0.7464691451270831,2,True,run_20260111_012408
6,6_c02,In search of the castaways,castaways_ch001_w0057,ch001,0.123007,EARLY,BM25,,19.16338106560757,,1.0,1,True,run_20260111_012408
6,6_c02,In search of the castaways,castaways_ch001_w0189,ch001,0.40773,MID,BM25,,9.430877104737675,,0.37824541442143267,2,True,run_20260111_012408
76,76_c01,In search of the castaways,castaways_ch001_w0040,ch001,0.086707,EARLY,BM25,,12.578874705122947,,0.7371724162768645,1,True,run_20260111_012408
76,76_c01,In search of the castaways,castaways_ch001_w0185,ch001,0.399124,MID,BM25,,9.373236447823702,,0.47495758548208866,2,True,run_20260111_012408
76,76_c02,In search of the castaways,castaways_ch001_w0093,ch001,0.199861,EARLY,BM25,,5.331860159293195,,0.3666464750719564,1,True,run_20260111_012408
76,76_c02,In search of the castaways,castaways_ch001_w0246,ch001,0.530343,MID,BM25,,6.855463746943769,,0.5007298465607571,2,True,run_20260111_012408
76,76_c03,In search of the castaways,castaways_ch001_w0028,ch001,0.061483,EARLY,BM25,,5.777089858090172,,0.27086148443678504,1,True,run_20260111_012408
76,76_c03,In search of the castaways,castaways_ch001_w0161,ch001,0.34735,MID,BM25,,6.874332478911884,,0.3529895428842596,2,True,run_20260111_012408
17,17_c01,In search of the castaways,castaways_ch001_w0114,ch001,0.245643,EARLY,BM25,,8.096762980899333,,1.0,1,True,run_20260111_012408
17,17_c01,In search of the castaways,castaways_ch001_w0187,ch001,0.403374,MID,BM25,,5.728101010918422,,0.518272682751855,2,True,run_20260111_012408
17,17_c02,In search of the castaways,castaways_ch001_w0058,ch001,0.125229,EARLY,BM25,,10.67647871761775,,1.0,1,True,run_20260111_012408
17,17_c02,In search of the castaways,castaways_ch001_w0189,ch001,0.40773,MID,BM25,,5.703256153680287,,0.35568828272048203,2,True,run_20260111_012408
20,20_c01,In search of the castaways,castaways_ch001_w0042,ch001,0.090964,EARLY,BM25,,7.655273054504864,,1.0,1,True,run_20260111_012408
20,20_c01,In search of the castaways,castaways_ch001_w0274,ch001,0.590903,MID,BM25,,7.635609233269371,,0.9954114947042053,2,True,run_20260111_012408
20,20_c02,In search of the castaways,castaways_ch001_w0138,ch001,0.297528,EARLY,BM25,,13.506023578515553,,1.0,1,True,run_20260111_012408
20,20_c02,In search of the castaways,castaways_ch001_w0246,ch001,0.530343,MID,BM25,,12.582352782445755,,0.895351687788295,2,True,run_20260111_012408
10,10_c01,In search of the castaways,castaways_ch001_w0058,ch001,0.125229,EARLY,BM25,,11.697554455074226,,0.991910791773605,1,True,run_20260111_012408
10,10_c01,In search of the castaways,castaways_ch001_w0234,ch001,0.504568,MID,BM25,,11.758784977829764,,1.0,2,True,run_20260111_012408
10,10_c02,In search of the castaways,castaways_ch001_w0151,ch001,0.325802,EARLY,BM25,,10.414216412759497,,1.0,1,True,run_20260111_012408
10,10_c02,In search of the castaways,castaways_ch001_w0170,ch001,0.366846,MID,BM25,,10.026561231636284,,0.9244705919312864,2,True,run_20260111_012408
122,122_c01,The Count of Monte Cristo,montecristo_ch001_w0335,ch001,0.214122,EARLY,BM25,,11.729875470465263,,0.7820836513250968,1,True,run_20260111_012408
122,122_c01,The Count of Monte Cristo,montecristo_ch001_w0859,ch001,0.549565,MID,BM25,,9.211607843208325,,0.39754863989419736,2,True,run_20260111_012408
36,36_c01,In search of the castaways,castaways_ch001_w0106,ch001,0.228343,EARLY,BM25,,8.452023521546604,,0.21054104701044543,1,True,run_20260111_012408
36,36_c01,In search of the castaways,castaways_ch001_w0297,ch001,0.640441,MID,BM25,,14.540073313139086,,0.601890374113859,2,True,run_20260111_012408
73,73_c01,In search of the castaways,castaways_ch001_w0000,ch001,0.001403,EARLY,BM25,,5.598114852395401,,0.44603168131819965,1,True,run_20260111_012408
73,73_c01,In search of the castaways,castaways_ch001_w0250,ch001,0.538995,MID,BM25,,4.2890718994467765,,0.3413427945306605,2,True,run_20260111_012408
73,73_c02,In search of the castaways,castaways_ch001_w0102,ch001,0.219506,EARLY,BM25,,7.5643371691304715,,0.2847235865852789,1,True,run_20260111_012408
73,73_c02,In search of the castaways,castaways_ch001_w0185,ch001,0.399124,MID,BM25,,6.949779862067222,,0.24655426678867715,2,True,run_20260111_012408
98,98_c01,The Count of Monte Cristo,montecristo_ch001_w0207,ch001,0.132747,EARLY,BM25,,11.72004609197163,,1.0,1,True,run_20260111_012408
98,98_c01,The Count of Monte Cristo,montecristo_ch001_w0922,ch001,0.590131,MID,BM25,,10.197643073118252,,0.7490072283484823,2,True,run_20260111_012408
98,98_c02,The Count of Monte Cristo,montecristo_ch001_w0178,ch001,0.114206,EARLY,BM25,,10.805149483062857,,0.22625968842966507,1,True,run_20260111_012408
98,98_c02,The Count of Monte Cristo,montecristo_ch001_w1023,ch001,0.654836,MID,BM25,,19.64913204610956,,1.0,2,True,run_20260111_012408
25,25_c01,In search of the castaways,castaways_ch001_w0044,ch001,0.095267,EARLY,BM25,,11.307772194478273,,1.0,1,True,run_20260111_012408
25,25_c01,In search of the castaways,castaways_ch001_w0228,ch001,0.491547,MID,BM25,,10.789713573684676,,0.9355777221849405,2,True,run_20260111_012408
120,120_c01,The Count of Monte Cristo,montecristo_ch001_w0179,ch001,0.114844,EARLY,BM25,,14.348564907466558,,0.7788648022255814,1,True,run_20260111_012408
120,120_c01,The Count of Monte Cristo,montecristo_ch001_w0977,ch001,0.625193,MID,BM25,,17.12874531660802,,1.0,2,True,run_20260111_012408
120,120_c02,The Count of Monte Cristo,montecristo_ch001_w0377,ch001,0.240781,EARLY,BM25,,10.952311464359227,,1.0,1,True,run_20260111_012408
120,120_c02,The Count of Monte Cristo,montecristo_ch001_w1006,ch001,0.643789,MID,BM25,,7.021158307309063,,0.4224888410326471,2,True,run_20260111_012408
120,120_c03,The Count of Monte Cristo,montecristo_ch001_w0169,ch001,0.108484,EARLY,BM25,,16.522018541908555,,1.0,1,True,run_20260111_012408
120,120_c03,The Count of Monte Cristo,montecristo_ch001_w0558,ch001,0.356607,MID,BM25,,11.280104254161891,,0.3879158968905494,2,True,run_20260111_012408
105,105_c01,The Count of Monte Cristo,montecristo_ch001_w0104,ch001,0.066959,EARLY,BM25,,10.386841989961916,,1.0,1,True,run_20260111_012408
105,105_c01,The Count of Monte Cristo,montecristo_ch001_w0761,ch001,0.486783,MID,BM25,,8.815028433905924,,0.725264875430243,2,True,run_20260111_012408
105,105_c02,The Count of Monte Cristo,montecristo_ch001_w0064,ch001,0.04136,EARLY,BM25,,9.339948634529952,,1.0,1,True,run_20260111_012408
105,105_c02,The Count of Monte Cristo,montecristo_ch001_w0863,ch001,0.552176,MID,BM25,,9.095050985456849,,0.9495018970472987,2,True,run_20260111_012408
57,57_c01,In search of the castaways,castaways_ch001_w0106,ch001,0.228343,EARLY,BM25,,10.384347916694502,,1.0,1,True,run_20260111_012408
57,57_c01,In search of the castaways,castaways_ch001_w0187,ch001,0.403374,MID,BM25,,9.826166394894276,,0.9231312334276928,2,True,run_20260111_012408
57,57_c02,In search of the castaways,castaways_ch001_w0121,ch001,0.260441,EARLY,BM25,,6.748902815025491,,0.9346972974440151,1,True,run_20260111_012408
57,57_c02,In search of the castaways,castaways_ch001_w0241,ch001,0.519544,MID,BM25,,7.062611073211478,,1.0,2,True,run_20260111_012408
106,106_c01,The Count of Monte Cristo,montecristo_ch001_w0100,ch001,0.064365,EARLY,BM25,,9.730384019425616,,0.7635276583698206,1,True,run_20260111_012408
106,106_c01,The Count of Monte Cristo,montecristo_ch001_w0744,ch001,0.475608,MID,BM25,,11.182900486176617,,1.0,2,True,run_20260111_012408
106,106_c02,The Count of Monte Cristo,montecristo_ch001_w0379,ch001,0.242063,EARLY,BM25,,8.933477370002635,,0.5832849667984749,1,True,run_20260111_012408
106,106_c02,The Count of Monte Cristo,montecristo_ch001_w0837,ch001,0.535324,MID,BM25,,9.483098463457338,,0.7008484282782732,2,True,run_20260111_012408
118,118_c01,The Count of Monte Cristo,montecristo_ch001_w0335,ch001,0.214122,EARLY,BM25,,8.075688120011876,,1.0,1,True,run_20260111_012408
118,118_c01,The Count of Monte Cristo,montecristo_ch001_w0590,ch001,0.37702,MID,BM25,,5.259252967010771,,0.40653038978168515,2,True,run_20260111_012408
118,118_c02,The Count of Monte Cristo,montecristo_ch001_w0214,ch001,0.137231,EARLY,BM25,,12.538664710083356,,1.0,1,True,run_20260111_012408
118,118_c02,The Count of Monte Cristo,montecristo_ch001_w0699,ch001,0.446797,MID,BM25,,12.346781141202744,,0.973773617205753,2,True,run_20260111_012408
126,126_c01,The Count of Monte Cristo,montecristo_ch001_w0208,ch001,0.133388,EARLY,BM25,,7.120944003460535,,1.0,1,True,run_20260111_012408
126,126_c01,The Count of Monte Cristo,montecristo_ch001_w0579,ch001,0.370002,MID,BM25,,6.981402953261024,,0.9544133875988818,2,True,run_20260111_012408
126,126_c02,The Count of Monte Cristo,montecristo_ch001_w0145,ch001,0.093318,EARLY,BM25,,13.645318850643688,,1.0,1,True,run_20260111_012408
126,126_c02,The Count of Monte Cristo,montecristo_ch001_w0903,ch001,0.578197,MID,BM25,,5.645116773559934,,0.24412341272700608,2,True,run_20260111_012408
4,4_c01,In search of the castaways,castaways_ch001_w0069,ch001,0.148794,EARLY,BM25,,11.102859277451977,,0.8007975990048986,1,True,run_20260111_012408
4,4_c01,In search of the castaways,castaways_ch001_w0224,ch001,0.482882,MID,BM25,,9.795563967645856,,0.64169003965357,2,True,run_20260111_012408
125,125_c01,The Count of Monte Cristo,montecristo_ch001_w0308,ch001,0.197059,EARLY,BM25,,8.386160356063133,,1.0,1,True,run_20260111_012408
125,125_c01,The Count of Monte Cristo,montecristo_ch001_w0781,ch001,0.499771,MID,BM25,,5.468683973178956,,0.3948920262195941,2,True,run_20260111_012408
125,125_c02,The Count of Monte Cristo,montecristo_ch001_w0227,ch001,0.145387,EARLY,BM25,,10.310986502634963,,0.9034226659187338,1,True,run_20260111_012408
125,125_c02,The Count of Monte Cristo,montecristo_ch001_w0566,ch001,0.361656,MID,BM25,,7.471972017532753,,0.3870285861363507,2,True,run_20260111_012408
125,125_c03,The Count of Monte Cristo,montecristo_ch001_w0259,ch001,0.165369,EARLY,BM25,,9.500210681658686,,1.0,1,True,run_20260111_012408
125,125_c03,The Count of Monte Cristo,montecristo_ch001_w0893,ch001,0.571669,MID,BM25,,6.356208694666922,,0.4250607436752685,2,True,run_20260111_012408
40,40_c01,In search of the castaways,castaways_ch001_w0137,ch001,0.295343,EARLY,BM25,,7.656634304248268,,0.3479003032024151,1,True,run_20260111_012408
40,40_c01,In search of the castaways,castaways_ch001_w0297,ch001,0.640441,MID,BM25,,13.835801661716594,,0.8476444811723665,2,True,run_20260111_012408
96,96_c01,The Count of Monte Cristo,montecristo_ch001_w0013,ch001,0.008644,EARLY,BM25,,12.545281970481565,,0.20941699289900648,1,True,run_20260111_012408
96,96_c01,The Count of Monte Cristo,montecristo_ch001_w0841,ch001,0.537966,MID,BM25,,20.081673783434454,,1.0,2,True,run_20260111_012408
96,96_c02,The Count of Monte Cristo,montecristo_ch001_w0208,ch001,0.133388,EARLY,BM25,,8.23010019011878,,0.44448373486910997,1,True,run_20260111_012408
96,96_c02,The Count of Monte Cristo,montecristo_ch001_w1014,ch001,0.64898,MID,BM25,,12.221678510725315,,1.0,2,True,run_20260111_012408
45,45_c01,In search of the castaways,castaways_ch001_w0122,ch001,0.262645,EARLY,BM25,,7.654130403422248,,0.31399772036170276,1,True,run_20260111_012408
45,45_c01,In search of the castaways,castaways_ch001_w0297,ch001,0.640441,MID,BM25,,13.805314796221943,,0.7647925993191652,2,True,run_20260111_012408
45,45_c02,In search of the castaways,castaways_ch001_w0020,ch001,0.044593,EARLY,BM25,,5.116407264174194,,0.12172184839044844,1,True,run_20260111_012408
45,45_c02,In search of the castaways,castaways_ch001_w0297,ch001,0.640441,MID,BM25,,13.791159672443502,,0.8508097651237291,2,True,run_20260111_012408
54,54_c01,In search of the castaways,castaways_ch001_w0124,ch001,0.266978,EARLY,BM25,,9.887209318525738,,1.0,1,True,run_20260111_012408
54,54_c01,In search of the castaways,castaways_ch001_w0219,ch001,0.472207,MID,BM25,,9.487164366627688,,0.9168079033908295,2,True,run_20260111_012408
8,8_c01,In search of the castaways,castaways_ch001_w0066,ch001,0.142384,EARLY,BM25,,8.593613193953443,,0.8292066494074283,1,True,run_20260111_012408
8,8_c01,In search of the castaways,castaways_ch001_w0263,ch001,0.566961,MID,BM25,,7.647810712363096,,0.6603489549007385,2,True,run_20260111_012408
32,32_c01,In search of the castaways,castaways_ch001_w0065,ch001,0.140283,EARLY,BM25,,6.316424892037509,,0.23588068226551467,1,True,run_20260111_012408
32,32_c01,In search of the castaways,castaways_ch001_w0297,ch001,0.640441,MID,BM25,,13.835801661716594,,0.8469173895568219,2,True,run_20260111_012408
32,32_c02,In search of the castaways,castaways_ch001_w0060,ch001,0.129592,EARLY,BM25,,7.275221880855791,,0.2250706810079622,1,True,run_20260111_012408
32,32_c02,In search of the castaways,castaways_ch001_w0297,ch001,0.640441,MID,BM25,,15.297662689197175,,0.9327292878027886,2,True,run_20260111_012408
14,14_c01,In search of the castaways,castaways_ch001_w0042,ch001,0.090964,EARLY,BM25,,8.558581373927067,,0.9930904292286595,1,True,run_20260111_012408
14,14_c01,In search of the castaways,castaways_ch001_w0259,ch001,0.558416,MID,BM25,,7.011243541281063,,0.6995176237752562,2,True,run_20260111_012408
63,63_c01,In search of the castaways,castaways_ch001_w0097,ch001,0.208604,EARLY,BM25,,9.37289183884397,,0.6400583272805889,1,True,run_20260111_012408
63,63_c01,In search of the castaways,castaways_ch001_w0198,ch001,0.427229,MID,BM25,,12.529554190011817,,1.0,2,True,run_20260111_012408
41,41_c01,In search of the castaways,castaways_ch001_w0047,ch001,0.10164,EARLY,BM25,,6.121346108714328,,0.21861374199520175,1,True,run_20260111_012408
41,41_c01,In search of the castaways,castaways_ch001_w0297,ch001,0.640441,MID,BM25,,13.87402174017069,,0.8472738343649164,2,True,run_20260111_012408
41,41_c02,In search of the castaways,castaways_ch001_w0146,ch001,0.315038,EARLY,BM25,,7.729831057052321,,0.33270546599649886,1,True,run_20260111_012408
41,41_c02,In search of the castaways,castaways_ch001_w0297,ch001,0.640441,MID,BM25,,14.146873172597257,,0.8422472265337213,2,True,run_20260111_012408
23,23_c01,In search of the castaways,castaways_ch001_w0023,ch001,0.050897,EARLY,BM25,,15.763557938533946,,1.0,1,True,run_20260111_012408
23,23_c01,In search of the castaways,castaways_ch001_w0187,ch001,0.403374,MID,BM25,,12.362943659959068,,0.697197662767804,2,True,run_20260111_012408
23,23_c02,In search of the castaways,castaways_ch001_w0098,ch001,0.210774,EARLY,BM25,,7.914732675514568,,1.0,1,True,run_20260111_012408
23,23_c02,In search of the castaways,castaways_ch001_w0191,ch001,0.412113,MID,BM25,,6.62238761727453,,0.7290708685020741,2,True,run_20260111_012408
23,23_c03,In search of the castaways,castaways_ch001_w0042,ch001,0.090964,EARLY,BM25,,10.102726759233079,,1.0,1,True,run_20260111_012408
23,23_c03,In search of the castaways,castaways_ch001_w0199,ch001,0.429349,MID,BM25,,6.057754203058145,,0.45116756873732006,2,True,run_20260111_012408
90,90_c01,The Count of Monte Cristo,montecristo_ch001_w0062,ch001,0.040022,EARLY,BM25,,9.673434615640474,,0.3100131739441788,1,True,run_20260111_012408
90,90_c01,The Count of Monte Cristo,montecristo_ch001_w0692,ch001,0.442244,MID,BM25,,15.664207889643086,,0.7150202879936451,2,True,run_20260111_012408
90,90_c02,The Count of Monte Cristo,montecristo_ch001_w0100,ch001,0.064365,EARLY,BM25,,8.383456278259494,,0.2821499117857245,1,True,run_20260111_012408
90,90_c02,The Count of Monte Cristo,montecristo_ch001_w0828,ch001,0.529751,MID,BM25,,13.071988491413405,,1.0,2,True,run_20260111_012408
100,100_c01,The Count of Monte Cristo,montecristo_ch001_w0082,ch001,0.053001,EARLY,BM25,,11.763671574392351,,1.0,1,True,run_20260111_012408
100,100_c01,The Count of Monte Cristo,montecristo_ch001_w0864,ch001,0.552845,MID,BM25,,7.516442319088364,,0.4198934349993285,2,True,run_20260111_012408
138,138_c01,The Count of Monte Cristo,montecristo_ch001_w0219,ch001,0.140397,EARLY,BM25,,10.27862687631907,,1.0,1,True,run_20260111_012408
138,138_c01,The Count of Monte Cristo,montecristo_ch001_w0708,ch001,0.452548,MID,BM25,,7.912138518873612,,0.5568640489128305,2,True,run_20260111_012408
130,130_c01,The Count of Monte Cristo,montecristo_ch001_w0173,ch001,0.111035,EARLY,BM25,,14.901996237428985,,1.0,1,True,run_20260111_012408
130,130_c01,The Count of Monte Cristo,montecristo_ch001_w0750,ch001,0.479572,MID,BM25,,13.236660214434835,,0.7595788438013181,2,True,run_20260111_012408
48,48_c01,In search of the castaways,castaways_ch001_w0152,ch001,0.327953,EARLY,BM25,,8.681705564122964,,1.0,1,True,run_20260111_012408
48,48_c01,In search of the castaways,castaways_ch001_w0275,ch001,0.593014,MID,BM25,,5.578583100167374,,0.4293119318025249,2,True,run_20260111_012408
95,95_c01,The Count of Monte Cristo,montecristo_ch001_w0129,ch001,0.082984,EARLY,BM25,,15.91748267822944,,1.0,1,True,run_20260111_012408
95,95_c01,The Count of Monte Cristo,montecristo_ch001_w1026,ch001,0.656782,MID,BM25,,9.082834071901408,,0.2638813503710276,2,True,run_20260111_012408
95,95_c02,The Count of Monte Cristo,montecristo_ch001_w0107,ch001,0.068948,EARLY,BM25,,8.475458793043353,,0.7973273022882036,1,True,run_20260111_012408
95,95_c02,The Count of Monte Cristo,montecristo_ch001_w0854,ch001,0.5463,MID,BM25,,9.630549498341999,,1.0,2,True,run_20260111_012408
95,95_c03,The Count of Monte Cristo,montecristo_ch001_w0334,ch001,0.213467,EARLY,BM25,,8.389072270877014,,0.5137821825319134,1,True,run_20260111_012408
95,95_c03,The Count of Monte Cristo,montecristo_ch001_w0780,ch001,0.499103,MID,BM25,,10.418764452860371,,1.0,2,True,run_20260111_012408
136,136_c01,The Count of Monte Cristo,montecristo_ch001_w0273,ch001,0.174243,EARLY,BM25,,12.119553512265975,,1.0,1,True,run_20260111_012408
136,136_c01,The Count of Monte Cristo,montecristo_ch001_w0614,ch001,0.392387,MID,BM25,,7.056252783154251,,0.28807444376199276,2,True,run_20260111_012408
136,136_c02,The Count of Monte Cristo,montecristo_ch001_w0182,ch001,0.116728,EARLY,BM25,,12.556590590215036,,1.0,1,True,run_20260111_012408
136,136_c02,The Count of Monte Cristo,montecristo_ch001_w0869,ch001,0.556014,MID,BM25,,6.216743607224151,,0.23774828940341797,2,True,run_20260111_012408
60,60_c01,In search of the castaways,castaways_ch001_w0073,ch001,0.157482,EARLY,BM25,,6.353789528099245,,0.9665986110309583,1,True,run_20260111_012408
60,60_c01,In search of the castaways,castaways_ch001_w0253,ch001,0.545513,MID,BM25,,5.639264295694894,,0.7933516236388267,2,True,run_20260111_012408
60,60_c02,In search of the castaways,castaways_ch001_w0130,ch001,0.279882,EARLY,BM25,,10.66434501755802,,0.9521037763363277,1,True,run_20260111_012408
60,60_c02,In search of the castaways,castaways_ch001_w0180,ch001,0.388492,MID,BM25,,11.033821698454735,,1.0,2,True,run_20260111_012408
124,124_c01,The Count of Monte Cristo,montecristo_ch001_w0456,ch001,0.291272,EARLY,BM25,,10.204606056563835,,1.0,1,True,run_20260111_012408
124,124_c01,The Count of Monte Cristo,montecristo_ch001_w0873,ch001,0.558565,MID,BM25,,7.705544930455075,,0.4941316311355343,2,True,run_20260111_012408
111,111_c01,The Count of Monte Cristo,montecristo_ch001_w0446,ch001,0.284793,EARLY,BM25,,9.001669457350278,,0.18760897323659356,1,True,run_20260111_012408
111,111_c01,The Count of Monte Cristo,montecristo_ch001_w0860,ch001,0.550222,MID,BM25,,12.358700910366418,,0.4629455616686381,2,True,run_20260111_012408
135,135_c01,The Count of Monte Cristo,montecristo_ch001_w0219,ch001,0.140397,EARLY,BM25,,9.771031861579488,,1.0,1,True,run_20260111_012408
135,135_c01,The Count of Monte Cristo,montecristo_ch001_w0594,ch001,0.379556,MID,BM25,,7.689034076720303,,0.5927543096865941,2,True,run_20260111_012408
135,135_c02,The Count of Monte Cristo,montecristo_ch001_w0195,ch001,0.125136,EARLY,BM25,,14.558254868571735,,1.0,1,True,run_20260111_012408
135,135_c02,The Count of Monte Cristo,montecristo_ch001_w0625,ch001,0.399146,MID,BM25,,8.73085269939774,,0.4037174796156731,2,True,run_20260111_012408
135,135_c03,The Count of Monte Cristo,montecristo_ch001_w0207,ch001,0.132747,EARLY,BM25,,12.332370234959086,,1.0,1,True,run_20260111_012408
135,135_c03,The Count of Monte Cristo,montecristo_ch001_w1001,ch001,0.640641,MID,BM25,,6.404735128064866,,0.24192819983487537,2,True,run_20260111_012408
27,27_c01,In search of the castaways,castaways_ch001_w0078,ch001,0.168143,EARLY,BM25,,5.153198820796614,,0.12635386580393587,1,True,run_20260111_012408
27,27_c01,In search of the castaways,castaways_ch001_w0297,ch001,0.640441,MID,BM25,,15.751660426677361,,0.9903772581724779,2,True,run_20260111_012408
27,27_c02,In search of the castaways,castaways_ch001_w0074,ch001,0.159631,EARLY,BM25,,8.999754151235452,,0.29547866977167997,1,True,run_20260111_012408
27,27_c02,In search of the castaways,castaways_ch001_w0297,ch001,0.640441,MID,BM25,,15.701661180088006,,0.9976194402937367,2,True,run_20260111_012408
110,110_c01,The Count of Monte Cristo,montecristo_ch001_w0334,ch001,0.213467,EARLY,BM25,,9.736931963128091,,0.934342507993005,1,True,run_20260111_012408
110,110_c01,The Count of Monte Cristo,montecristo_ch001_w1019,ch001,0.652211,MID,BM25,,9.785774898095307,,0.9431862143513203,2,True,run_20260111_012408
42,42_c01,In search of the castaways,castaways_ch001_w0058,ch001,0.125229,EARLY,BM25,,6.605552973066511,,0.1671974453820295,1,True,run_20260111_012408
42,42_c01,In search of the castaways,castaways_ch001_w0297,ch001,0.640441,MID,BM25,,20.731627176957925,,1.0,2,True,run_20260111_012408
56,56_c01,In search of the castaways,castaways_ch001_w0131,ch001,0.282071,EARLY,BM25,,10.102523861198126,,1.0,1,True,run_20260111_012408
56,56_c01,In search of the castaways,castaways_ch001_w0264,ch001,0.569131,MID,BM25,,7.797262660770162,,0.6850304447720567,2,True,run_20260111_012408
56,56_c02,In search of the castaways,castaways_ch001_w0128,ch001,0.275496,EARLY,BM25,,10.911416054654895,,1.0,1,True,run_20260111_012408
56,56_c02,In search of the castaways,castaways_ch001_w0250,ch001,0.538995,MID,BM25,,6.613665661295077,,0.4454043772313709,2,True,run_20260111_012408
80,80_c01,In search of the castaways,castaways_ch001_w0057,ch001,0.123007,EARLY,BM25,,7.560504686080844,,0.4594035854977608,1,True,run_20260111_012408
80,80_c01,In search of the castaways,castaways_ch001_w0249,ch001,0.536863,MID,BM25,,8.830455962224685,,0.5532402581687479,2,True,run_20260111_012408
80,80_c02,In search of the castaways,castaways_ch001_w0023,ch001,0.050897,EARLY,BM25,,6.633007993866073,,0.3026145110806012,1,True,run_20260111_012408
80,80_c02,In search of the castaways,castaways_ch001_w0218,ch001,0.470043,MID,BM25,,7.576617738851474,,0.3749063571515212,2,True,run_20260111_012408
80,80_c03,In search of the castaways,castaways_ch001_w0018,ch001,0.040434,EARLY,BM25,,5.995421866940134,,0.14617938299295424,1,True,run_20260111_012408
80,80_c03,In search of the castaways,castaways_ch001_w0282,ch001,0.608196,MID,BM25,,6.750649453418622,,0.1882925856484706,2,True,run_20260111_012408
28,28_c01,In search of the castaways,castaways_ch001_w0004,ch001,0.010043,EARLY,BM25,,11.486906726912395,,0.6011273427979763,1,True,run_20260111_012408
28,28_c01,In search of the castaways,castaways_ch001_w0297,ch001,0.640441,MID,BM25,,14.301255804985058,,0.8360585207839881,2,True,run_20260111_012408
28,28_c02,In search of the castaways,castaways_ch001_w0029,ch001,0.063578,EARLY,BM25,,7.358562399105142,,0.29174383646658497,1,True,run_20260111_012408
28,28_c02,In search of the castaways,castaways_ch001_w0297,ch001,0.640441,MID,BM25,,13.557173368935157,,0.8379461165457085,2,True,run_20260111_012408
101,101_c01,The Count of Monte Cristo,montecristo_ch001_w0093,ch001,0.060009,EARLY,BM25,,8.089993145934248,,0.6823947911088555,1,True,run_20260111_012408
101,101_c01,The Count of Monte Cristo,montecristo_ch001_w0613,ch001,0.39174,MID,BM25,,9.507694946719278,,0.9560500318169449,2,True,run_20260111_012408
91,91_c01,The Count of Monte Cristo,montecristo_ch001_w0064,ch001,0.04136,EARLY,BM25,,7.069900274440501,,0.6156308018106282,1,True,run_20260111_012408
91,91_c01,The Count of Monte Cristo,montecristo_ch001_w0863,ch001,0.552176,MID,BM25,,8.697088763969997,,0.9508583291013019,2,True,run_20260111_012408
91,91_c02,The Count of Monte Cristo,montecristo_ch001_w0073,ch001,0.047251,EARLY,BM25,,7.7159359358440645,,0.6033908409900217,1,True,run_20260111_012408
91,91_c02,The Count of Monte Cristo,montecristo_ch001_w0552,ch001,0.352762,MID,BM25,,9.874700752230606,,1.0,2,True,run_20260111_012408
91,91_c03,The Count of Monte Cristo,montecristo_ch001_w0361,ch001,0.23065,EARLY,BM25,,10.119543155007394,,0.5268624068936651,1,True,run_20260111_012408
91,91_c03,The Count of Monte Cristo,montecristo_ch001_w0753,ch001,0.481552,MID,BM25,,14.47321560272002,,1.0,2,True,run_20260111_012408
