id,claim_id,book_name,chunk_id,chapter_id,chunk_pos,time_bucket,retrieval_stage,score_vec,score_lex,score_rerank,score_lex_norm,rank,is_disjoint,run_id
24,24_c01,In search of the castaways,castaways_ch001_w0066,ch001,0.142384,EARLY,BM25,,9.897422350062026,,0.6649865562278721,1,True,run_20260111_012408
24,24_c01,In search of the castaways,castaways_ch001_w0165,ch001,0.356197,MID,BM25,,13.25028888888956,,1.0,2,True,run_20260111_012408
24,24_c02,In search of the castaways,castaways_ch001_w0065,ch001,0.140283,EARLY,BM25,,9.775316229444332,,0.8156692209590121,1,True,run_20260111_012408
24,24_c02,In search of the castaways,castaways_ch001_w0187,ch001,0.403374,MID,BM25,,10.994869949970838,,1.0,2,True,run_20260111_012408
119,119_c01,The Count of Monte Cristo,montecristo_ch001_w0252,ch001,0.160912,EARLY,BM25,,10.187340860105678,,1.0,1,True,run_20260111_012408
119,119_c01,The Count of Monte Cristo,montecristo_ch001_w0597,ch001,0.381451,MID,BM25,,9.07134121924231,,0.8043909997764659,2,True,run_20260111_012408
93,93_c01,The Count of Monte Cristo,montecristo_ch001_w0109,ch001,0.070246,EARLY,BM25,,9.865441852641995,,1.0,1,True,run_20260111_012408
93,93_c01,The Count of Monte Cristo,montecristo_ch001_w0863,ch001,0.552176,MID,BM25,,9.487101899602322,,0.9285999020064527,2,True,run_20260111_012408
93,93_c02,The Count of Monte Cristo,montecristo_ch001_w0212,ch001,0.135933,EARLY,BM25,,10.453950441744192,,1.0,1,True,run_20260111_012408
93,93_c02,The Count of Monte Cristo,montecristo_ch001_w0667,ch001,0.425987,MID,BM25,,9.32457130951198,,0.7965614226085563,2,True,run_20260111_012408
72,72_c01,In search of the castaways,castaways_ch001_w0122,ch001,0.262645,EARLY,BM25,,6.067934853120461,,0.32540370564763627,1,True,run_20260111_012408
72,72_c01,In search of the castaways,castaways_ch001_w0253,ch001,0.545513,MID,BM25,,6.421364436524755,,0.3474560830393548,2,True,run_20260111_012408
72,72_c02,In search of the castaways,castaways_ch001_w0026,ch001,0.05725,EARLY,BM25,,6.49214332031575,,0.26726318138888305,1,True,run_20260111_012408
72,72_c02,In search of the castaways,castaways_ch001_w0175,ch001,0.377648,MID,BM25,,5.606932080238904,,0.2057276460443813,2,True,run_20260111_012408
16,16_c01,In search of the castaways,castaways_ch001_w0015,ch001,0.034081,EARLY,BM25,,9.59721323722271,,1.0,1,True,run_20260111_012408
16,16_c01,In search of the castaways,castaways_ch001_w0230,ch001,0.495874,MID,BM25,,6.9617166165623825,,0.6942996320146523,2,True,run_20260111_012408
16,16_c02,In search of the castaways,castaways_ch001_w0042,ch001,0.090964,EARLY,BM25,,13.36965031676205,,1.0,1,True,run_20260111_012408
16,16_c02,In search of the castaways,castaways_ch001_w0187,ch001,0.403374,MID,BM25,,7.390657598141958,,0.39064996014918263,2,True,run_20260111_012408
30,30_c01,In search of the castaways,castaways_ch001_w0033,ch001,0.072115,EARLY,BM25,,9.646504541642594,,0.2970078157411037,1,True,run_20260111_012408
30,30_c01,In search of the castaways,castaways_ch001_w0294,ch001,0.633978,MID,BM25,,15.119222437056559,,0.6673894436108193,2,True,run_20260111_012408
30,30_c02,In search of the castaways,castaways_ch001_w0108,ch001,0.232625,EARLY,BM25,,8.27964524659173,,0.18811990136080156,1,True,run_20260111_012408
30,30_c02,In search of the castaways,castaways_ch001_w0277,ch001,0.59736,MID,BM25,,18.379801394679415,,1.0,2,True,run_20260111_012408
97,97_c01,The Count of Monte Cristo,montecristo_ch001_w0138,ch001,0.088853,EARLY,BM25,,8.123995408162466,,0.23483473976487354,1,True,run_20260111_012408
97,97_c01,The Count of Monte Cristo,montecristo_ch001_w0986,ch001,0.631006,MID,BM25,,16.757429433550087,,1.0,2,True,run_20260111_012408
22,22_c01,In search of the castaways,castaways_ch001_w0042,ch001,0.090964,EARLY,BM25,,6.741132376885215,,1.0,1,True,run_20260111_012408
22,22_c01,In search of the castaways,castaways_ch001_w0277,ch001,0.59736,MID,BM25,,6.487352716001769,,0.9547876380788817,2,True,run_20260111_012408
22,22_c02,In search of the castaways,castaways_ch001_w0065,ch001,0.140283,EARLY,BM25,,10.125804477729034,,1.0,1,True,run_20260111_012408
22,22_c02,In search of the castaways,castaways_ch001_w0303,ch001,0.653212,MID,BM25,,5.889822093258316,,0.5309194114987903,2,True,run_20260111_012408
22,22_c03,In search of the castaways,castaways_ch001_w0042,ch001,0.090964,EARLY,BM25,,16.570770328786384,,1.0,1,True,run_20260111_012408
22,22_c03,In search of the castaways,castaways_ch001_w0250,ch001,0.538995,MID,BM25,,12.499236402787673,,0.6740753023032057,2,True,run_20260111_012408
53,53_c01,In search of the castaways,castaways_ch001_w0117,ch001,0.251984,EARLY,BM25,,9.72355346673976,,0.7684693708352232,1,True,run_20260111_012408
53,53_c01,In search of the castaways,castaways_ch001_w0155,ch001,0.334517,MID,BM25,,11.96036228461108,,1.0,2,True,run_20260111_012408
53,53_c02,In search of the castaways,castaways_ch001_w0027,ch001,0.059358,EARLY,BM25,,6.02260933020559,,1.0,1,True,run_20260111_012408
53,53_c02,In search of the castaways,castaways_ch001_w0155,ch001,0.334517,MID,BM25,,4.113541688731751,,0.6637445833234563,2,True,run_20260111_012408
53,53_c03,In search of the castaways,castaways_ch001_w0146,ch001,0.315038,EARLY,BM25,,11.550502268748525,,1.0,1,True,run_20260111_012408
53,53_c03,In search of the castaways,castaways_ch001_w0153,ch001,0.330126,MID,BM25,,7.9233093728847415,,0.5792491105697146,2,True,run_20260111_012408
81,81_c01,In search of the castaways,castaways_ch001_w0023,ch001,0.050897,EARLY,BM25,,8.443996479307897,,0.4386467258147207,1,True,run_20260111_012408
81,81_c01,In search of the castaways,castaways_ch001_w0196,ch001,0.422907,MID,BM25,,7.180084656153655,,0.33328907670204666,2,True,run_20260111_012408
81,81_c02,In search of the castaways,castaways_ch001_w0066,ch001,0.142384,EARLY,BM25,,6.429459987290248,,0.3579972471188124,1,True,run_20260111_012408
81,81_c02,In search of the castaways,castaways_ch001_w0240,ch001,0.517459,MID,BM25,,5.139661022023217,,0.25110381964964473,2,True,run_20260111_012408
81,81_c03,In search of the castaways,castaways_ch001_w0054,ch001,0.116567,EARLY,BM25,,9.125057458353686,,0.6698938812324389,1,True,run_20260111_012408
81,81_c03,In search of the castaways,castaways_ch001_w0189,ch001,0.40773,MID,BM25,,4.984663160660354,,0.32522106823406605,2,True,run_20260111_012408
47,47_c01,In search of the castaways,castaways_ch001_w0126,ch001,0.271185,EARLY,BM25,,8.676797176882449,,1.0,1,True,run_20260111_012408
47,47_c01,In search of the castaways,castaways_ch001_w0187,ch001,0.403374,MID,BM25,,5.771015395569195,,0.5041403041002809,2,True,run_20260111_012408
7,7_c01,In search of the castaways,castaways_ch001_w0042,ch001,0.090964,EARLY,BM25,,11.302376328610254,,1.0,1,True,run_20260111_012408
7,7_c01,In search of the castaways,castaways_ch001_w0229,ch001,0.493735,MID,BM25,,9.316545063716022,,0.7580498159045367,2,True,run_20260111_012408
7,7_c02,In search of the castaways,castaways_ch001_w0064,ch001,0.138134,EARLY,BM25,,10.485034665240399,,1.0,1,True,run_20260111_012408
7,7_c02,In search of the castaways,castaways_ch001_w0240,ch001,0.517459,MID,BM25,,5.559937222541981,,0.38283342990998503,2,True,run_20260111_012408
7,7_c03,In search of the castaways,castaways_ch001_w0045,ch001,0.097423,EARLY,BM25,,9.073956430720465,,0.9645862670087272,1,True,run_20260111_012408
7,7_c03,In search of the castaways,castaways_ch001_w0262,ch001,0.564851,MID,BM25,,9.305553052345164,,1.0,2,True,run_20260111_012408
121,121_c01,The Count of Monte Cristo,montecristo_ch001_w0221,ch001,0.141646,EARLY,BM25,,15.853593444989029,,1.0,1,True,run_20260111_012408
121,121_c01,The Count of Monte Cristo,montecristo_ch001_w0634,ch001,0.404854,MID,BM25,,10.935004834615778,,0.3347326638648966,2,True,run_20260111_012408
121,121_c02,The Count of Monte Cristo,montecristo_ch001_w0181,ch001,0.116113,EARLY,BM25,,12.67024425977042,,1.0,1,True,run_20260111_012408
121,121_c02,The Count of Monte Cristo,montecristo_ch001_w0670,ch001,0.427949,MID,BM25,,8.69511236436971,,0.37313835951243723,2,True,run_20260111_012408
129,129_c01,The Count of Monte Cristo,montecristo_ch001_w0183,ch001,0.117355,EARLY,BM25,,15.080716466257986,,1.0,1,True,run_20260111_012408
129,129_c01,The Count of Monte Cristo,montecristo_ch001_w0893,ch001,0.571669,MID,BM25,,10.147612013198835,,0.5160292097549456,2,True,run_20260111_012408
129,129_c02,The Count of Monte Cristo,montecristo_ch001_w0037,ch001,0.023755,EARLY,BM25,,13.89645866628041,,1.0,1,True,run_20260111_012408
129,129_c02,The Count of Monte Cristo,montecristo_ch001_w0630,ch001,0.402322,MID,BM25,,7.057714317235873,,0.29283715229217466,2,True,run_20260111_012408
51,51_c01,In search of the castaways,castaways_ch001_w0127,ch001,0.273298,EARLY,BM25,,7.18645283453287,,0.9950771152745596,1,True,run_20260111_012408
51,51_c01,In search of the castaways,castaways_ch001_w0187,ch001,0.403374,MID,BM25,,7.206559562036263,,1.0,2,True,run_20260111_012408
127,127_c01,The Count of Monte Cristo,montecristo_ch001_w0252,ch001,0.160912,EARLY,BM25,,16.593420477996425,,1.0,1,True,run_20260111_012408
127,127_c01,The Count of Monte Cristo,montecristo_ch001_w0787,ch001,0.503655,MID,BM25,,9.844129019660071,,0.3259708905283741,2,True,run_20260111_012408
127,127_c02,The Count of Monte Cristo,montecristo_ch001_w0276,ch001,0.176156,EARLY,BM25,,11.270664772470077,,0.7729159177416751,1,True,run_20260111_012408
127,127_c02,The Count of Monte Cristo,montecristo_ch001_w0813,ch001,0.520261,MID,BM25,,9.733597182984223,,0.5790981695525773,2,True,run_20260111_012408
133,133_c01,The Count of Monte Cristo,montecristo_ch001_w0208,ch001,0.133388,EARLY,BM25,,12.530718771989804,,1.0,1,True,run_20260111_012408
133,133_c01,The Count of Monte Cristo,montecristo_ch001_w0962,ch001,0.615452,MID,BM25,,5.88217546549816,,0.21791010740867617,2,True,run_20260111_012408
133,133_c02,The Count of Monte Cristo,montecristo_ch001_w0205,ch001,0.131501,EARLY,BM25,,10.621830027909324,,1.0,1,True,run_20260111_012408
133,133_c02,The Count of Monte Cristo,montecristo_ch001_w0917,ch001,0.587038,MID,BM25,,5.145784292870746,,0.09870979041117856,2,True,run_20260111_012408
52,52_c01,In search of the castaways,castaways_ch001_w0117,ch001,0.251984,EARLY,BM25,,13.44094744421505,,0.9180212986366758,1,True,run_20260111_012408
52,52_c01,In search of the castaways,castaways_ch001_w0155,ch001,0.334517,MID,BM25,,14.378493883468932,,1.0,2,True,run_20260111_012408
52,52_c02,In search of the castaways,castaways_ch001_w0016,ch001,0.03619,EARLY,BM25,,8.876451120334524,,1.0,1,True,run_20260111_012408
52,52_c02,In search of the castaways,castaways_ch001_w0253,ch001,0.545513,MID,BM25,,7.549502022353915,,0.7771681011513014,2,True,run_20260111_012408
114,114_c01,The Count of Monte Cristo,montecristo_ch001_w0219,ch001,0.140397,EARLY,BM25,,17.25283109211665,,1.0,1,True,run_20260111_012408
114,114_c01,The Count of Monte Cristo,montecristo_ch001_w0532,ch001,0.339913,MID,BM25,,9.701599982033029,,0.4290490930323807,2,True,run_20260111_012408
2,2_c01,In search of the castaways,castaways_ch001_w0042,ch001,0.090964,EARLY,BM25,,10.810944855415395,,1.0,1,True,run_20260111_012408
2,2_c01,In search of the castaways,castaways_ch001_w0249,ch001,0.536863,MID,BM25,,6.244266172235699,,0.5389629525217422,2,True,run_20260111_012408
2,2_c02,In search of the castaways,castaways_ch001_w0114,ch001,0.245643,EARLY,BM25,,11.33452306699222,,1.0,1,True,run_20260111_012408
2,2_c02,In search of the castaways,castaways_ch001_w0189,ch001,0.40773,MID,BM25,,5.97579259410035,,0.31388452099420167,2,True,run_20260111_012408
33,33_c01,In search of the castaways,castaways_ch001_w0022,ch001,0.048788,EARLY,BM25,,7.028832887396544,,0.13803861674266132,1,True,run_20260111_012408
33,33_c01,In search of the castaways,castaways_ch001_w0297,ch001,0.640441,MID,BM25,,15.460414437807835,,0.880680923086162,2,True,run_20260111_012408
15,15_c01,In search of the castaways,castaways_ch001_w0042,ch001,0.090964,EARLY,BM25,,14.898053657629818,,1.0,1,True,run_20260111_012408
15,15_c01,In search of the castaways,castaways_ch001_w0263,ch001,0.566961,MID,BM25,,10.90343218096119,,0.626726226073148,2,True,run_20260111_012408
82,82_c01,In search of the castaways,castaways_ch001_w0103,ch001,0.221705,EARLY,BM25,,8.033945884074084,,0.39722480982915903,1,True,run_20260111_012408
82,82_c01,In search of the castaways,castaways_ch001_w0161,ch001,0.34735,MID,BM25,,6.1909200289913064,,0.25430889408645435,2,True,run_20260111_012408
82,82_c02,In search of the castaways,castaways_ch001_w0064,ch001,0.138134,EARLY,BM25,,6.9320407575396,,0.28498619321693675,1,True,run_20260111_012408
82,82_c02,In search of the castaways,castaways_ch001_w0295,ch001,0.636116,MID,BM25,,7.5200775578569505,,0.3255195663740308,2,True,run_20260111_012408
82,82_c03,In search of the castaways,castaways_ch001_w0004,ch001,0.010043,EARLY,BM25,,6.114249670463799,,0.3086729332677017,1,True,run_20260111_012408
82,82_c03,In search of the castaways,castaways_ch001_w0246,ch001,0.530343,MID,BM25,,6.852958140098459,,0.36883415052754404,2,True,run_20260111_012408
82,82_c04,In search of the castaways,castaways_ch001_w0000,ch001,0.001403,EARLY,BM25,,6.230847364601695,,0.26735666542860165,1,True,run_20260111_012408
82,82_c04,In search of the castaways,castaways_ch001_w0154,ch001,0.332283,MID,BM25,,5.079751514347176,,0.21209122882460096,2,True,run_20260111_012408
82,82_c05,In search of the castaways,castaways_ch001_w0129,ch001,0.277732,EARLY,BM25,,6.644401768952783,,0.338413582625775,1,True,run_20260111_012408
82,82_c05,In search of the castaways,castaways_ch001_w0198,ch001,0.427229,MID,BM25,,6.533103194165547,,0.3286514942864001,2,True,run_20260111_012408
37,37_c01,In search of the castaways,castaways_ch001_w0015,ch001,0.034081,EARLY,BM25,,5.298046931386541,,0.15531367615449146,1,True,run_20260111_012408
37,37_c01,In search of the castaways,castaways_ch001_w0297,ch001,0.640441,MID,BM25,,13.608901470524145,,0.8460113605863513,2,True,run_20260111_012408
37,37_c02,In search of the castaways,castaways_ch001_w0029,ch001,0.063578,EARLY,BM25,,6.006164570416263,,0.18137472971949478,1,True,run_20260111_012408
37,37_c02,In search of the castaways,castaways_ch001_w0297,ch001,0.640441,MID,BM25,,14.460686514765388,,0.8516738313952158,2,True,run_20260111_012408
3,3_c01,In search of the castaways,castaways_ch001_w0042,ch001,0.090964,EARLY,BM25,,7.961480380942447,,0.8143446898905834,1,True,run_20260111_012408
3,3_c01,In search of the castaways,castaways_ch001_w0187,ch001,0.403374,MID,BM25,,8.836176283959688,,0.9472360778443712,2,True,run_20260111_012408
3,3_c02,In search of the castaways,castaways_ch001_w0028,ch001,0.061483,EARLY,BM25,,9.17028336192582,,0.9065209320948552,1,True,run_20260111_012408
3,3_c02,In search of the castaways,castaways_ch001_w0187,ch001,0.403374,MID,BM25,,8.015017209610507,,0.7387031936192677,2,True,run_20260111_012408
103,103_c01,The Count of Monte Cristo,montecristo_ch001_w0425,ch001,0.271255,EARLY,BM25,,12.368625569737574,,1.0,1,True,run_20260111_012408
103,103_c01,The Count of Monte Cristo,montecristo_ch001_w0863,ch001,0.552176,MID,BM25,,9.657461566933351,,0.602944914535929,2,True,run_20260111_012408
94,94_c01,The Count of Monte Cristo,montecristo_ch001_w0078,ch001,0.050544,EARLY,BM25,,12.868347325706662,,1.0,1,True,run_20260111_012408
94,94_c01,The Count of Monte Cristo,montecristo_ch001_w0693,ch001,0.442908,MID,BM25,,10.756000449161284,,0.6527164918235234,2,True,run_20260111_012408
94,94_c02,The Count of Monte Cristo,montecristo_ch001_w0128,ch001,0.082325,EARLY,BM25,,11.289794982277742,,0.38397198722562154,1,True,run_20260111_012408
94,94_c02,The Count of Monte Cristo,montecristo_ch001_w1014,ch001,0.64898,MID,BM25,,18.985914497564078,,1.0,2,True,run_20260111_012408
85,85_c01,In search of the castaways,castaways_ch001_w0086,ch001,0.185022,EARLY,BM25,,7.18094915794908,,0.5241733031995656,1,True,run_20260111_012408
85,85_c01,In search of the castaways,castaways_ch001_w0246,ch001,0.530343,MID,BM25,,5.702614005627372,,0.39470382253098935,2,True,run_20260111_012408
21,21_c01,In search of the castaways,castaways_ch001_w0044,ch001,0.095267,EARLY,BM25,,10.40690810190089,,1.0,1,True,run_20260111_012408
21,21_c01,In search of the castaways,castaways_ch001_w0187,ch001,0.403374,MID,BM25,,8.952037937998227,,0.7911017353866535,2,True,run_20260111_012408
49,49_c01,In search of the castaways,castaways_ch001_w0016,ch001,0.03619,EARLY,BM25,,8.010342222692099,,0.7342975028033171,1,True,run_20260111_012408
49,49_c01,In search of the castaways,castaways_ch001_w0268,ch001,0.577833,MID,BM25,,5.576599908085767,,0.37034750081699397,2,True,run_20260111_012408
49,49_c02,In search of the castaways,castaways_ch001_w0076,ch001,0.163886,EARLY,BM25,,7.325086464477816,,0.8063661991968069,1,True,run_20260111_012408
49,49_c02,In search of the castaways,castaways_ch001_w0278,ch001,0.599454,MID,BM25,,5.296360481851832,,0.48117996524384177,2,True,run_20260111_012408
140,140_c01,The Count of Monte Cristo,montecristo_ch001_w0221,ch001,0.141646,EARLY,BM25,,12.37694460510387,,1.0,1,True,run_20260111_012408
140,140_c01,The Count of Monte Cristo,montecristo_ch001_w0839,ch001,0.536632,MID,BM25,,9.05582784012896,,0.5464508366118415,2,True,run_20260111_012408
64,64_c01,In search of the castaways,castaways_ch001_w0150,ch001,0.323606,EARLY,BM25,,6.78283560291946,,0.6440065182277134,1,True,run_20260111_012408
64,64_c01,In search of the castaways,castaways_ch001_w0155,ch001,0.334517,MID,BM25,,8.69087014484081,,1.0,2,True,run_20260111_012408
131,131_c01,The Count of Monte Cristo,montecristo_ch001_w0143,ch001,0.092039,EARLY,BM25,,11.398177569891192,,1.0,1,True,run_20260111_012408
131,131_c01,The Count of Monte Cristo,montecristo_ch001_w0797,ch001,0.509953,MID,BM25,,9.120719682724623,,0.6763517995430167,2,True,run_20260111_012408
61,61_c01,In search of the castaways,castaways_ch001_w0117,ch001,0.251984,EARLY,BM25,,8.048687332294929,,0.7689231591487725,1,True,run_20260111_012408
61,61_c01,In search of the castaways,castaways_ch001_w0188,ch001,0.405549,MID,BM25,,6.402171341628067,,0.5124705395713715,2,True,run_20260111_012408
86,86_c01,In search of the castaways,castaways_ch001_w0037,ch001,0.080334,EARLY,BM25,,5.429031226156132,,0.19149403682787586,1,True,run_20260111_012408
86,86_c01,In search of the castaways,castaways_ch001_w0156,ch001,0.336723,MID,BM25,,6.09249711108809,,0.24377857461356287,2,True,run_20260111_012408
86,86_c02,In search of the castaways,castaways_ch001_w0006,ch001,0.014404,EARLY,BM25,,8.486054880509563,,0.3780919644583342,1,True,run_20260111_012408
86,86_c02,In search of the castaways,castaways_ch001_w0210,ch001,0.452673,MID,BM25,,9.239493476609145,,0.43675200154741045,2,True,run_20260111_012408
38,38_c01,In search of the castaways,castaways_ch001_w0078,ch001,0.168143,EARLY,BM25,,8.977315899532758,,0.3953672573835672,1,True,run_20260111_012408
38,38_c01,In search of the castaways,castaways_ch001_w0297,ch001,0.640441,MID,BM25,,16.244144656362444,,0.891039779711118,2,True,run_20260111_012408
38,38_c02,In search of the castaways,castaways_ch001_w0102,ch001,0.219506,EARLY,BM25,,8.220105722601017,,0.31891966849286596,1,True,run_20260111_012408
38,38_c02,In search of the castaways,castaways_ch001_w0297,ch001,0.640441,MID,BM25,,14.004819028985224,,0.8245419362351528,2,True,run_20260111_012408
132,132_c01,The Count of Monte Cristo,montecristo_ch001_w0181,ch001,0.116113,EARLY,BM25,,10.716240229727259,,1.0,1,True,run_20260111_012408
132,132_c01,The Count of Monte Cristo,montecristo_ch001_w0894,ch001,0.57231,MID,BM25,,8.062622631756152,,0.6007599720535505,2,True,run_20260111_012408
77,77_c01,In search of the castaways,castaways_ch001_w0086,ch001,0.185022,EARLY,BM25,,4.983474095364301,,0.1909308727774255,1,True,run_20260111_012408
77,77_c01,In search of the castaways,castaways_ch001_w0241,ch001,0.519544,MID,BM25,,4.888302819184938,,0.18275745931517742,2,True,run_20260111_012408
77,77_c02,In search of the castaways,castaways_ch001_w0092,ch001,0.19775,EARLY,BM25,,9.175000767032115,,0.6145198355958769,1,True,run_20260111_012408
77,77_c02,In search of the castaways,castaways_ch001_w0265,ch001,0.571322,MID,BM25,,8.956195967175011,,0.5932285258667483,2,True,run_20260111_012408
77,77_c03,In search of the castaways,castaways_ch001_w0012,ch001,0.027596,EARLY,BM25,,4.8058131113472715,,0.29066552129772844,1,True,run_20260111_012408
77,77_c03,In search of the castaways,castaways_ch001_w0236,ch001,0.508882,MID,BM25,,5.148808827846095,,0.3188350906297995,2,True,run_20260111_012408
70,70_c01,In search of the castaways,castaways_ch001_w0066,ch001,0.142384,EARLY,BM25,,6.852774589101644,,0.30048556784248165,1,True,run_20260111_012408
70,70_c01,In search of the castaways,castaways_ch001_w0156,ch001,0.336723,MID,BM25,,8.80277289789494,,0.4824509153966266,2,True,run_20260111_012408
70,70_c02,In search of the castaways,castaways_ch001_w0139,ch001,0.299721,EARLY,BM25,,8.646316386028477,,0.4040983993911725,1,True,run_20260111_012408
70,70_c02,In search of the castaways,castaways_ch001_w0241,ch001,0.519544,MID,BM25,,10.306875365282462,,0.5315766944544479,2,True,run_20260111_012408
70,70_c03,In search of the castaways,castaways_ch001_w0058,ch001,0.125229,EARLY,BM25,,8.93196223202569,,0.4598178522419732,1,True,run_20260111_012408
70,70_c03,In search of the castaways,castaways_ch001_w0298,ch001,0.642586,MID,BM25,,8.687814037468906,,0.4353107130148196,2,True,run_20260111_012408
115,115_c01,The Count of Monte Cristo,montecristo_ch001_w0207,ch001,0.132747,EARLY,BM25,,11.26264954728179,,1.0,1,True,run_20260111_012408
115,115_c01,The Count of Monte Cristo,montecristo_ch001_w0746,ch001,0.476929,MID,BM25,,9.225595333276868,,0.7242993570154017,2,True,run_20260111_012408
115,115_c02,The Count of Monte Cristo,montecristo_ch001_w0182,ch001,0.116728,EARLY,BM25,,9.180095139454169,,1.0,1,True,run_20260111_012408
115,115_c02,The Count of Monte Cristo,montecristo_ch001_w0742,ch001,0.474298,MID,BM25,,6.457017165988518,,0.5116377591963742,2,True,run_20260111_012408
78,78_c01,In search of the castaways,castaways_ch001_w0106,ch001,0.228343,EARLY,BM25,,6.013755188546769,,0.1903899271053472,1,True,run_20260111_012408
78,78_c01,In search of the castaways,castaways_ch001_w0298,ch001,0.642586,MID,BM25,,5.980963341232902,,0.18824337680045608,2,True,run_20260111_012408
78,78_c02,In search of the castaways,castaways_ch001_w0018,ch001,0.040434,EARLY,BM25,,3.112688014118387,,0.10368664304182616,1,True,run_20260111_012408
78,78_c02,In search of the castaways,castaways_ch001_w0196,ch001,0.422907,MID,BM25,,6.987105209379752,,0.43759171682017045,2,True,run_20260111_012408
78,78_c03,In search of the castaways,castaways_ch001_w0141,ch001,0.304091,EARLY,BM25,,6.1299312678050955,,0.27614336840435044,1,True,run_20260111_012408
78,78_c03,In search of the castaways,castaways_ch001_w0166,ch001,0.358357,MID,BM25,,7.458384951796559,,0.39732493873540686,2,True,run_20260111_012408
78,78_c04,In search of the castaways,castaways_ch001_w0011,ch001,0.025437,EARLY,BM25,,5.9131907301838735,,0.2792954226957818,1,True,run_20260111_012408
78,78_c04,In search of the castaways,castaways_ch001_w0293,ch001,0.631836,MID,BM25,,7.170887376631105,,0.4127154718711193,2,True,run_20260111_012408
78,78_c05,In search of the castaways,castaways_ch001_w0093,ch001,0.199861,EARLY,BM25,,11.163028883240854,,0.6815755881107869,1,True,run_20260111_012408
78,78_c05,In search of the castaways,castaways_ch001_w0299,ch001,0.64474,MID,BM25,,8.615105635735484,,0.4693444298328218,2,True,run_20260111_012408
87,87_c01,The Count of Monte Cristo,montecristo_ch001_w0063,ch001,0.040694,EARLY,BM25,,13.177075487740924,,1.0,1,True,run_20260111_012408
87,87_c01,The Count of Monte Cristo,montecristo_ch001_w0863,ch001,0.552176,MID,BM25,,6.837415595829027,,0.23855220356493642,2,True,run_20260111_012408
87,87_c02,The Count of Monte Cristo,montecristo_ch001_w0128,ch001,0.082325,EARLY,BM25,,9.441707396821784,,0.5592546485008958,1,True,run_20260111_012408
87,87_c02,The Count of Monte Cristo,montecristo_ch001_w0987,ch001,0.63166,MID,BM25,,11.468832261383039,,0.8283126596003489,2,True,run_20260111_012408
75,75_c01,In search of the castaways,castaways_ch001_w0042,ch001,0.090964,EARLY,BM25,,7.090625984723,,0.46198877008676426,1,True,run_20260111_012408
75,75_c01,In search of the castaways,castaways_ch001_w0251,ch001,0.541156,MID,BM25,,5.179287841085855,,0.3070956093614829,2,True,run_20260111_012408
75,75_c02,In search of the castaways,castaways_ch001_w0073,ch001,0.157482,EARLY,BM25,,5.225371027693896,,0.3571246303724979,1,True,run_20260111_012408
75,75_c02,In search of the castaways,castaways_ch001_w0208,ch001,0.4482,MID,BM25,,6.297255950875882,,0.44891257201712415,2,True,run_20260111_012408
75,75_c03,In search of the castaways,castaways_ch001_w0084,ch001,0.180782,EARLY,BM25,,4.8707479582442375,,0.19557564463594435,1,True,run_20260111_012408
75,75_c03,In search of the castaways,castaways_ch001_w0213,ch001,0.459254,MID,BM25,,4.983713111827615,,0.2043081265086255,2,True,run_20260111_012408
44,44_c01,In search of the castaways,castaways_ch001_w0065,ch001,0.140283,EARLY,BM25,,8.434156056605016,,0.3885503791227296,1,True,run_20260111_012408
44,44_c01,In search of the castaways,castaways_ch001_w0297,ch001,0.640441,MID,BM25,,15.947538309046507,,1.0,2,True,run_20260111_012408
44,44_c02,In search of the castaways,castaways_ch001_w0127,ch001,0.273298,EARLY,BM25,,7.088376539001681,,0.2274267223446672,1,True,run_20260111_012408
44,44_c02,In search of the castaways,castaways_ch001_w0297,ch001,0.640441,MID,BM25,,16.350496166328515,,0.9449415899802232,2,True,run_20260111_012408
